,logFC,AveExpr,t,P.Value,adj.P.Val,B
POC1B-GALNT4,1.5520942073497799,0.6680784425205748,4.968055115834756,8.066422972866302e-07,2.44592977768725e-06,4.802142771169077
VCAM1,2.0854215870151345,7.891730947565676,4.9680548168413505,8.066435080407665e-07,2.44592977768725e-06,4.356310669088879
NEDD4,1.1080637538591707,4.206862134598466,4.9680042873352805,8.068481491405572e-07,2.4462614820418994e-06,4.413112688405081
SGMS1-AS1,0.6422525783507842,2.797672874998465,4.967779766660066,8.077580486317366e-07,2.4487311098924564e-06,4.576716750347497
GALNT10,0.8105749263308173,5.442825654332502,4.967596932399538,8.084997396736406e-07,2.4504010873304357e-06,4.351700792281316
C17orf80,0.3750418573820369,4.412623070982763,4.9657135565051,8.161782413595327e-07,2.473381212134145e-06,4.386531504837036
WIPI2,0.7877411187521952,6.347671750663743,4.964714121359441,8.202814497548967e-07,2.485229264368882e-06,4.328310435056842
ZNF548,0.6305575222924276,3.5932140988891645,4.9634253894140805,8.256017560312387e-07,2.5010533026834517e-06,4.453485169704709
ZW10,0.5698852648493982,3.578759854702194,4.9607729941063425,8.366566678928391e-07,2.533944953006107e-06,4.442419845547619
RP11-291B21.2,1.7939038316189304,-3.3086889614515256,4.959986820499503,8.399607010494801e-07,2.543603907004592e-06,4.9253994150509035
ABHD17B,0.6014281308457186,3.5810709461861756,4.959967054458,8.400439333104759e-07,2.543603907004592e-06,4.438252654452691
PSMB5,0.622706383853652,6.062034994806698,4.959206942041415,8.432507115348391e-07,2.5527119312057133e-06,4.302821856314196
SLC12A6,0.7229105946202159,4.877453750201039,4.95911772729493,8.436278659881055e-07,2.5535526791010624e-06,4.328696101409648
C18orf65,1.2117191010836126,-2.9338559973562255,4.958179742940971,8.476030471386428e-07,2.5652827079497716e-06,4.91062367018109
RP11-299J5.1,1.4165525304276474,-3.7286072966748973,4.95735367941969,8.511188652011429e-07,2.5750130539475738e-06,4.918940796690185
UNC50,0.5088731588466286,4.566719101518751,4.957210430569777,8.51729977699488e-07,2.576558423705059e-06,4.335542709252153
SPG20,0.747138979973216,6.059039571476095,4.955621015490876,8.58539029699907e-07,2.596544736196739e-06,4.285537293764454
EPB41,0.8030585669221244,5.580306943693158,4.954945518567596,8.614487298397479e-07,2.6050379993493756e-06,4.287920647754632
LINC00460,2.414275348380305,-3.8269922860408565,4.953058050315102,8.696295011649838e-07,2.6294672096091687e-06,4.8997022538372725
SDPR,1.3112762056036704,5.408931039896542,4.952642141485505,8.714422055253467e-07,2.6346380417313104e-06,4.280262637200022
MYO9B,0.6435547450241419,6.106425725775734,4.952452387626718,8.722704422562598e-07,2.6368316582471186e-06,4.269965851728971
TATDN3,0.575008144857724,3.773817885905724,4.952004901931486,8.742266332357083e-07,2.6424341086727898e-06,4.377597782287175
BPGM,0.8321551475181401,4.929107157668779,4.951910414115913,8.746402289826363e-07,2.643373146735826e-06,4.291766715163479
RP11-496D24.2,1.9025969391255662,-4.0140031185401766,4.9516092994809,8.75959539143762e-07,2.647048928559741e-06,4.8953239255754575
CDC20,1.187726314992156,1.7414041301727667,4.949874072127262,8.835997842371039e-07,2.668566940094254e-06,4.61633533818364
AIM2,1.9273984103410122,-0.9428239856279668,4.949037794040261,8.873048487874017e-07,2.679126549659868e-06,4.810602977035261
CCL3L3,1.997708257318314,0.2348317796590977,4.948594212438588,8.892761795789284e-07,2.6847631503615396e-06,4.741102464749556
CHRM4,1.3955466150157867,-3.596492860776587,4.947724858861701,8.931519519518486e-07,2.6958304832505966e-06,4.870842873356481
FAM133B,0.5054200783938718,4.115648153638274,4.947607827953539,8.936749444385547e-07,2.697092079672785e-06,4.322481048410346
FASTKD5,0.6534370424027767,4.037470842609978,4.9457705138404915,9.019244281639747e-07,2.7210296121855232e-06,4.320637467704387
APOL5,1.55079713758915,-4.653282417067374,4.945459092064037,9.033299620275739e-07,2.7246298784209257e-06,4.874201987717053
RP11-570L14.2,2.2178505605984418,1.2477059372848434,4.945435584210868,9.034361452706614e-07,2.7246301689744478e-06,4.6438695288039185
PDCD6IP,0.684478995019961,6.794687146490958,4.944718667209788,9.066801941852626e-07,2.7337717101737612e-06,4.232681599594521
CARD16,1.2384566429696673,2.831751557526454,4.944017863212026,9.098621885258739e-07,2.74304385349337e-06,4.457750088067055
FBXO42,0.4950269306066444,4.521416372141285,4.943526806405263,9.120982419019305e-07,2.7491396721942594e-06,4.272398054804838
RP11-390E23.6,0.659927199367377,2.458029545335005,4.942953752704488,9.147143737709317e-07,2.7567013918750103e-06,4.50036572495741
DNAAF2,0.5862893685418715,2.986901161361703,4.941874018824341,9.19663302334916e-07,2.7712909297040534e-06,4.427022356542205
EHMT2,0.6104621911778985,5.425822589724661,4.941376133465562,9.219540345427395e-07,2.7778678401174537e-06,4.225622592041919
ZSWIM4,0.7273789577270953,3.817442512096014,4.940450853299525,9.262258010437431e-07,2.79008412481896e-06,4.317184375002533
DHRS7,1.1514445192949418,6.135548569791627,4.940004285279521,9.282943069355377e-07,2.795987180136673e-06,4.2098715437658445
ZNF324,0.5166292939943014,2.9239751414348665,4.939463739436279,9.308040788940751e-07,2.802889102853386e-06,4.423751256274983
KIR3DL1,1.6962191439269168,-3.0100921754895222,4.9385991908608,9.34831814131778e-07,2.814360941599721e-06,4.818026096563264
LINC01508,1.9976251976091612,1.0435621595612168,4.937069578382545,9.419991406888123e-07,2.8349383560242285e-06,4.621983226502479
RP1-12G14.7,1.065529870326575,-2.4267082096761583,4.936797243650649,9.432807682655402e-07,2.8384627968791877e-06,4.798435882333974
TIMM9,0.6115399030518787,4.1346694175203655,4.935841370758956,9.477924993727264e-07,2.851085591764694e-06,4.2642402484055975
RP11-327E2.5,1.1261142464016407,-0.8730522723493871,4.935474891651657,9.495277976233321e-07,2.8555881061311517e-06,4.742495679372487
GABBR2,1.6673718227300425,-2.3045264983125526,4.934917498443239,9.521729591929961e-07,2.8632078340889493e-06,4.786709545168861
KCNV1,2.9947959810015763,-0.6902656948786178,4.934813064678188,9.526693491417612e-07,2.864365124561912e-06,4.730720321155998
AC073046.25,1.2114772688066164,-3.242939722034621,4.9334380928479655,9.59228120208026e-07,2.8837476075503605e-06,4.797113857871656
CEP63,0.518337888732959,4.156908674697604,4.933322953094742,9.597793212723056e-07,2.885066983641927e-06,4.250216453022756
ZNF592,0.5167786775237628,5.572137570810492,4.930842846393346,9.717265866765903e-07,2.919954829251769e-06,4.172082513291597
RP5-1057J7.7,1.2036682311810931,-1.2973315285348759,4.930452291560693,9.736210036677889e-07,2.9249629473856383e-06,4.735603169844867
ANKRD16,0.5464852879905737,2.3584735558699133,4.92978558213108,9.768631616323393e-07,2.934016674096991e-06,4.449419031658919
CTD-2336O2.1,0.6862764668911998,3.343448282416662,4.929072353173128,9.803430650779537e-07,2.94343592943618e-06,4.319063695888097
LRP6,0.7593862684838637,5.054002313702114,4.9280042262776425,9.85576908754578e-07,2.9574216319130537e-06,4.171960526470371
CARS,0.5643118923717383,5.219207778934176,4.927308630478095,9.88999817175976e-07,2.9666529204076844e-06,4.163305130618241
RMDN2,0.670493563232506,2.03429540690781,4.926111207337799,9.94918998509697e-07,2.9837114244190275e-06,4.470052107108682
SPDYE8P,1.0017172440376796,-3.195451028595329,4.925452756377132,9.981884373083402e-07,2.9931667992282664e-06,4.758209808409529
BRAF,0.5815636587869113,5.1427232399346225,4.924914253094453,1.0008699918708002e-06,3.000857343126052e-06,4.154167985667963
RP11-80H5.2,1.3386889021040687,-3.9542252378832785,4.924297499535644,1.0039497379839013e-06,3.0095970108094343e-06,4.763822853257947
ISCA1,0.6564793779595233,5.405567585032771,4.924283593881884,1.0040192807933354e-06,3.0095970108094343e-06,4.143996811127462
TRAF6,0.6240904159356564,3.6678581102794303,4.92418098553164,1.0045325734349317e-06,3.0107842319441416e-06,4.255910711301541
PFAS,0.6522536028813191,4.557295575051902,4.923710749070995,1.00688814390819e-06,3.017140147006655e-06,4.175017088762765
ITGB4,1.356953889029974,5.438933021898048,4.923395663494477,1.008469490934492e-06,3.021173677320723e-06,4.138984653757094
ATG5,0.5283698693044272,4.580009134737373,4.922415075206109,1.0134061901145376e-06,3.0356089550631757e-06,4.167416866758139
APOC4-APOC2,1.8430142224784074,2.021733615033525,4.922167656922411,1.0146554754308615e-06,3.0389966851884333e-06,4.452605957674932
FGF2,1.302407811394592,3.8149190892037113,4.921697498314682,1.0170335328269473e-06,3.045408910294332e-06,4.2274544544846755
RNF215,0.6070697265881955,4.033136549383908,4.920106583867688,1.0251202815607192e-06,3.0685506050494117e-06,4.197815167728702
C9orf78,0.5689784934456465,5.7164099792454275,4.920070569064299,1.0253040634062484e-06,3.0687430672954993e-06,4.118090411254991
AC006227.1,2.7095620060998735,-3.30809849184241,4.91992127768122,1.0260662291123977e-06,3.0706663903861233e-06,4.733580218128074
IL23R,1.3991401308822615,-4.379141043585397,4.919896515546454,1.0261926981172802e-06,3.070687063468031e-06,4.74850610955148
FCGR1C,1.6023676300168277,0.09369965038661474,4.91858432602576,1.032916056831537e-06,3.0900853916836766e-06,4.607093159173608
LINC01012,1.415457334156796,-2.971501171033809,4.9185187485984185,1.033253172358734e-06,3.0907338953749554e-06,4.721441257710653
RPL7AP7,1.4808684276245971,-4.981321243650481,4.918210528183152,1.0348390701942326e-06,3.0951172516360165e-06,4.748071000678985
TRBV6-6,1.5920771981915083,-4.1313774990916645,4.917842084222432,1.0367379178103352e-06,3.100435484760461e-06,4.735438464875106
GZMB,1.7259941882373289,0.9068871652438051,4.9173521898422985,1.0392678867868783e-06,3.107277897130081e-06,4.539281832323246
XPO6,0.5645086300294633,6.04707323190568,4.917078730822,1.040682702761441e-06,3.1111458334329057e-06,4.100381152188949
UBE2E3,0.5680085653629874,5.677384039159867,4.915551731399371,1.0486172547928687e-06,3.1337720450134103e-06,4.0970169192508825
ACO2,0.9373374733827218,7.868388426062377,4.914782621744823,1.052635734005199e-06,3.145415189814488e-06,4.09969554906635
ZNF701,0.5604013894846291,2.7309846400541278,4.914661907169938,1.0532677953773192e-06,3.1469377371656223e-06,4.330119802014417
PANK3,0.7996234676980247,5.640671032589403,4.914358723490913,1.0548568785918881e-06,3.150646913383268e-06,4.091886214466552
LHFPL5,1.713616041460294,-4.366967688890649,4.91435483671431,1.0548772654356081e-06,3.150646913383268e-06,4.721939241074873
CDCA7,1.414369550523296,0.9037640003506662,4.914227046627892,1.0555477590460322e-06,3.1519164161817518e-06,4.524620134937715
CAB39,0.6430783308858761,6.197112886198604,4.914166123061501,1.0558675596043327e-06,3.152504828332722e-06,4.085648832134602
HTR1F,2.3618800990865774,-1.666309628146421,4.912510630611034,1.0645934264121802e-06,3.177818801783359e-06,4.662378791321261
RP4-647J21.1,1.5328028384457193,-0.8768365579089276,4.911267146295408,1.0711933314819533e-06,3.195918563950264e-06,4.627043014764222
TBRG4,0.7595381741804408,5.751024463910092,4.911251022255806,1.0712791697639616e-06,3.195918563950264e-06,4.07540866204572
INHBA-AS1,2.0040234169229714,-2.111625984179549,4.909323209541596,1.0815900440400226e-06,3.225554702865757e-06,4.659848249296216
MED10,0.6163536080101846,4.2237918581337075,4.909205139446909,1.0822246391599312e-06,3.227072495941543e-06,4.129075740418829
RP11-1000B6.5,1.2251595616633302,-2.830997172081868,4.908571986774754,1.085633792628985e-06,3.236486673951274e-06,4.671608337729824
TK2,0.740088221812413,5.670097753802516,4.907983301012098,1.0888128033433787e-06,3.2452579744810824e-06,4.060927898675845
TMEM14B,0.6173597869570253,5.264736024438498,4.907831103801836,1.0896361548070106e-06,3.246910936756985e-06,4.068744459128336
NUDT15,0.5357338832970839,3.9756555939411857,4.907244163954969,1.0928169862923478e-06,3.25563376162236e-06,4.141804480878945
GCLC,0.7724774696997372,5.046844614184448,4.906687325323182,1.095842961163002e-06,3.264269864480327e-06,4.0701525527723375
TREML1,1.3275297737133096,-1.809684840715521,4.905386673362692,1.1029424667614159e-06,3.2842749418937325e-06,4.632797159654064
DIAPH3,1.0776094057247487,1.6533818104721805,4.904932610626661,1.1054313564039884e-06,3.2913046054397907e-06,4.410336203913365
DDX11-AS1,0.9399103344078376,-0.9629199381759375,4.90391809388608,1.1110118821939614e-06,3.3071532418158913e-06,4.595843430511856
YIF1A,0.7490696418757894,5.383257172777953,4.903441519481317,1.113642727183843e-06,3.314600320113877e-06,4.044793050713151
KDM5C,0.6235132128970458,6.349931587814127,4.903151361863627,1.1152474309403644e-06,3.318991861974667e-06,4.032569156258338
AGK,0.5807071555547783,4.858275689939571,4.899268674121294,1.1369360848618993e-06,3.3831455761219046e-06,4.0423200452833585
ARHGAP17,0.5053298801554549,5.574706854716058,4.898106544165728,1.1435063944907764e-06,3.402302447834408e-06,4.015368669903253
TRIM33,0.5659361026932475,5.097912784134611,4.897713457639215,1.1457370505004974e-06,3.4085444999425776e-06,4.0255231244452965
PRKAR2A-AS1,0.8688427309605157,0.5174081348672086,4.897549947252262,1.1466661607196216e-06,3.4109134822518003e-06,4.4762705711287945
EDA,1.0372397671077374,2.9956100098847616,4.897308053714122,1.148041997061482e-06,3.4146106092101956e-06,4.212562924933105
RTP2,2.0019452587898376,-4.337144141159271,4.895572333593777,1.1579611575421102e-06,3.4433155504404326e-06,4.6322535708951875
NAF1,0.6073705167400107,2.540794277485008,4.895526157469717,1.1582261659609205e-06,3.443704864595314e-06,4.2631132607490425
TRAV27,1.5448069044172001,-4.382794070275027,4.893948708382439,1.1673144577711147e-06,3.4695217242142735e-06,4.625146239832745
RP11-18H21.1,1.6565829580745302,-2.4642631510608575,4.893193363451895,1.1716905872510987e-06,3.481722706510467e-06,4.591432432663218
RP11-118K6.3,1.251253485362229,-0.31722175562655747,4.891860710747411,1.1794499619407232e-06,3.5043745225038863e-06,4.505786105789615
WDR31,0.9366010401913438,2.429465746057589,4.891576953210843,1.1811085240625799e-06,3.5084906573559146e-06,4.258208620408832
FAM53C,0.6530790581905679,4.98370933654346,4.891342519797322,1.1824804821471576e-06,3.5121598500040995e-06,3.9993368563372407
ACRBP,1.1959234861925347,1.3645525316186136,4.890722511592761,1.1861163182930864e-06,3.5225515035524212e-06,4.371450899784742
RNF175,1.40511866049366,-1.0211301690663384,4.890565330070363,1.1870397685450988e-06,3.5248863886627093e-06,4.534832805109152
ANG,1.577889256279167,3.795273733504521,4.890182638113639,1.1892910031339649e-06,3.531163102137528e-06,4.079094078012153
BPNT1,0.703863576339562,4.436781021858379,4.887254592606192,1.2066522993101467e-06,3.58146897066711e-06,4.00856354809694
PEX2,0.6036206785669993,4.97900554872558,4.886513428526623,1.2110854770870395e-06,3.5937964538447645e-06,3.9765288642354584
LTN1,0.6670545939295849,4.575221217352794,4.886173619275476,1.2131232460772324e-06,3.599427487176705e-06,3.9946263959309256
GCN1L1,0.6224920724217915,6.5306512178055245,4.885768649523926,1.2155560850322545e-06,3.6058127664452986e-06,3.9497030592614664
SEPSECS,0.6720749919917237,4.409106074748456,4.885714674911568,1.2158806901194165e-06,3.606359136659773e-06,4.003154043366113
BMS1P22,1.418891461535292,-4.616753503403725,4.884969635003754,1.2203699277609817e-06,3.619256449732713e-06,4.5856039913934765
CHD1,0.6570291393040817,5.0573023889161,4.884784494022034,1.2214879698590904e-06,3.6221539695059485e-06,3.9653343123651146
STXBP4,0.7208554287157338,3.910696610909109,4.883418227634211,1.2297692450863764e-06,3.6462899470738174e-06,4.034758575143109
RN7SL689P,1.1290444441266407,-3.2543520554066667,4.88334481458173,1.2302157477556374e-06,3.647192779592293e-06,4.558925597823041
CSRNP2,0.5105761849787029,4.767251115891974,4.883123929537032,1.2315601263832396e-06,3.6503356867744656e-06,3.969706572348377
CTC-471J1.8,1.727575091310205,-2.6974066474537537,4.882224509661201,1.2370489225207067e-06,3.6661813382297844e-06,4.544070622431278
BCL2A1,1.4713697572880007,1.2337286396697322,4.881612189756524,1.2407991414908755e-06,3.6768713915899567e-06,4.340438633488992
CH17-140K24.5,1.6124774577542054,-3.9983682512659406,4.881138102372795,1.2437102625522706e-06,3.685072758782876e-06,4.559312895838351
RECK,0.7370160147178462,3.4982589693539876,4.88044002132404,1.2480087936010226e-06,3.6969561529475276e-06,4.0675258231422085
COX7A2L,0.6659170495851123,6.293537562782206,4.88027392177922,1.2490336809265012e-06,3.699565451186176e-06,3.9236660452919274
REL,0.9393770646864792,3.1506735040193945,4.88016022436774,1.249735697832448e-06,3.701217934436204e-06,4.1105270897739405
TMED1,0.7344154438928294,5.055729681240215,4.879275916637835,1.2552087882603715e-06,3.7165698995724146e-06,3.939194431511842
ZNF709,0.6462669660011053,1.9384791258067555,4.877399887879395,1.2668963347310281e-06,3.750743350420403e-06,4.248694165875828
PIP4K2A,0.7283695694623198,5.169130401515195,4.876965086414267,1.2696200508978824e-06,3.757940736108138e-06,3.9244799513387782
KDM8,0.5318387622354765,2.1771450336217053,4.87679960011099,1.2706581843011025e-06,3.760580104563864e-06,4.218478040280785
EDF1,0.7823066409836148,7.406202194404909,4.8752306164762755,1.2805414993819635e-06,3.789393631596609e-06,3.905194205352153
BOD1,0.624617881353621,5.010699781550959,4.874482212650786,1.285281882825453e-06,3.802107186893125e-06,3.9180916783639024
SPTAN1,0.6789622696374886,8.102538408512366,4.87409721300377,1.2877270486513218e-06,3.808901737937567e-06,3.909452956181627
URM1,0.612737127080905,5.680411743996437,4.873693165039532,1.2902980116894273e-06,3.816066770407596e-06,3.8974120908540213
ADAM18,2.6482064392660094,-3.5324016243838168,4.873383409759278,1.2922723371887181e-06,3.821465795741836e-06,4.516028864077935
AP000445.1,1.72001863557783,-3.116389979061688,4.873176724991232,1.2935913280569345e-06,3.824925866737998e-06,4.508608750401577
SNAI3,0.9042573600695665,0.2503533384091559,4.87184568648584,1.302116681341308e-06,3.849690655794729e-06,4.374096908720867
EHHADH,1.2959261301448013,6.208533470411738,4.871704456189697,1.3030244368869102e-06,3.851931009733715e-06,3.8832339884632887
NKAPP1,0.5782423216195971,-0.118740931217165,4.8713134260928745,1.3055409588656335e-06,3.858038021694404e-06,4.396290626728354
MAN2B2,0.6400328383284899,5.699488172266885,4.870792289378287,1.3089020773134815e-06,3.867525546668447e-06,3.8833630408696553
CRLS1,0.8845976061458272,5.785328013692855,4.869573540728745,1.3167950842526265e-06,3.8904001091522156e-06,3.8764480038755655
DSCR3,0.6232534689083913,5.6245757570678,4.869100355274138,1.3198719260141462e-06,3.898593522233619e-06,3.876506090122918
LINC01556,1.3404171888848726,-4.474694189826798,4.868881244975086,1.3212990141824195e-06,3.902360002443316e-06,4.507710560464652
RP11-651P23.4,1.0849847604260636,1.0990800275714534,4.868823841191836,1.3216731366625961e-06,3.903016116926004e-06,4.292014335886282
DISP1,0.738370666726107,4.0678769588658685,4.867564396963188,1.3299071467981317e-06,3.926428928752318e-06,3.9442286642193594
OGFOD3,0.6773045396202502,4.995946297119831,4.866834936499822,1.334698799769505e-06,3.9401229051126666e-06,3.882374549211346
UBE2D3,0.6035546121571436,7.746348714863126,4.8666700885246295,1.335783948753647e-06,3.942873135942985e-06,3.8687424655399862
C1RL,0.9637270772233455,5.445684705680319,4.865322793302189,1.3446847395584063e-06,3.968689745584756e-06,3.8619954729868677
PIAS2,0.6823679548103918,4.631418350906367,4.864717658388026,1.34870108020186e-06,3.980086159120345e-06,3.8894280977864018
EPC1,0.580839623529779,4.626319768238815,4.8644026856994005,1.3507961556877636e-06,3.985810853231713e-06,3.8882290958771772
PER3,0.955875745028703,4.7357541185412675,4.864357445021816,1.35109733640748e-06,3.98609478852429e-06,3.882177592611411
KCNMA1-AS1,1.511702040066309,-4.080238072788893,4.864341607177304,1.3512027889612765e-06,3.98609478852429e-06,4.481067253064369
USP47,0.5570338257818133,5.804562856917772,4.863315807643685,1.3580497463975966e-06,4.0040139071221945e-06,3.846541706116078
ZNF836,0.5845771264857871,2.4375612589945956,4.863076380198288,1.3596526695063273e-06,4.007376221783007e-06,4.121957560418283
CDKL3,0.6465768413778816,0.5413116372520831,4.8629116571639575,1.3607565182994232e-06,4.0101330647715534e-06,4.310196518659234
SARNP,0.561143943237755,5.180755090062127,4.862832926318357,1.3612844175561234e-06,4.011228510336613e-06,3.8570703817014316
TMEM183A,0.513840256330333,5.528925063840592,4.862672022668524,1.3623639084549412e-06,4.013948865532666e-06,3.847730973714743
TFDP2,0.7498731808182981,5.464199641249208,4.861862595128627,1.3678068189925763e-06,4.029523116791275e-06,3.845197040584665
LACTB2,1.0584826577025237,5.010073469837407,4.86146887259987,1.3704619316415154e-06,4.0368819578333575e-06,3.8563993156655076
ELDR,1.8408169561571652,-4.562832854636293,4.861061421981285,1.3732148483846132e-06,4.044063404547875e-06,4.471957599265091
CRBN,0.5514001021617947,4.872329366557768,4.861011361876025,1.3735534438284538e-06,4.044596778014925e-06,3.859839740413772
AC241377.2,1.0935532974114757,0.44121801028742913,4.860886423080199,1.374398852985741e-06,4.0466222333179855e-06,4.308301166929697
BIRC7,2.7334433575791097,0.49153090441292663,4.860584758490072,1.3764421591689568e-06,4.051245011911107e-06,4.303051378329471
ATG12,0.5927754303543358,4.840992652702798,4.860353582013502,1.3780099986791464e-06,4.055394843139282e-06,3.858121733281463
LY75-CD302,2.5762226435162883,-3.5525804360444755,4.860136108030551,1.3794864780748535e-06,4.0592748873048195e-06,4.453800813397579
TRAV10,1.3988883607198872,-4.8700274577864215,4.859684283195967,1.3825588910977033e-06,4.067383734256852e-06,4.469347496763032
TPD52L2,0.5815491854496253,6.7692446417609995,4.858690057894278,1.3893428599574832e-06,4.086405482396707e-06,3.8218557833882887
PSPC1,0.47778411346236904,4.464424967395295,4.858648300727685,1.3896284851167274e-06,4.086777554477603e-06,3.8709338758534617
AC092667.2,2.009518428239352,-2.096074780361785,4.85807686037391,1.393542908979695e-06,4.097351177026389e-06,4.4166770676377025
NPTX2,3.652434563303588,2.887352796087959,4.857508669176778,1.397445605378269e-06,4.108355710042363e-06,4.037928100151925
TSPAN13,1.200949520884706,3.7492852417866924,4.8560675829500255,1.407391166237963e-06,4.13664766794342e-06,3.922329433849195
DNM2,0.599743858040986,7.6115775726319574,4.855697383104494,1.4099570618787465e-06,4.143715210004788e-06,3.814998114592518
PEX5,0.5467467674743798,5.482885449594299,4.855239787382552,1.4131349353961908e-06,4.152579467480591e-06,3.8134538841226577
ACTR1A,0.5852035391447359,6.632092022402918,4.854661261683738,1.41716250924163e-06,4.163938305096989e-06,3.8023163478571433
TIMM50,0.6425451842578234,5.453021793631282,4.854629787619142,1.4173819418620125e-06,4.16410665898445e-06,3.8112009776012608
ITGB8,1.7069466648712055,7.084709128695971,4.854314788052251,1.4195798767560563e-06,4.170086923793411e-06,3.803091228342833
GATAD1,0.6255645766008096,5.598013372926945,4.854147432869783,1.4207489460627415e-06,4.173043822247186e-06,3.8061366153080733
NCR3LG1,1.5503764481886453,2.5684254615152446,4.853764253225164,1.423429162947267e-06,4.1804381008547346e-06,4.061531941712517
RPLP1,0.8165011498464896,9.536074880451867,4.852688718784846,1.4309782206608063e-06,4.202128246196146e-06,3.8383419318062693
UBN1,0.5237614479390151,5.348794153992336,4.851381117474472,1.4402080774799451e-06,4.2283211501670075e-06,3.7982532830062166
NAMPTP1,1.507062610389584,2.0624806261409767,4.851374544599976,1.4402546173999643e-06,4.2283211501670075e-06,4.1114892649377115
MTFMT,0.5273287170701675,3.1335198350952522,4.851355176078768,1.4403917666476327e-06,4.2283211501670075e-06,3.976334786810691
CHST10,0.8734183232495591,3.220718147745762,4.850999880281201,1.442909862822853e-06,4.235229029357638e-06,3.963220501185556
AD000864.6,1.0531271430176374,-1.848042528832687,4.849839587074922,1.451162801946287e-06,4.258966317265054e-06,4.3710559389689845
TMEM71,1.1263758805825521,0.7358607682716438,4.849269675454762,1.4552331031272322e-06,4.270424107360227e-06,4.230335299976077
KIR2DL3,1.5881899458815703,-2.909230714573003,4.849197277599078,1.455750954090995e-06,4.271455701350283e-06,4.392040215026043
ALDH5A1,0.8656658150917393,4.804495002150269,4.848958351887452,1.45746121339753e-06,4.275497012414479e-06,3.805921473767821
ALMS1,0.6276684529758207,4.358635496081879,4.848278449066632,1.4623386357048587e-06,4.288825303278279e-06,3.8292886482760746
FAM76A,0.5076417096803971,3.2772741288473033,4.8480439788553555,1.464024298323925e-06,4.2932788369323325e-06,3.9419593639268733
HPS1,0.6438863749507231,5.90551771079173,4.847829011125786,1.4655713971809086e-06,4.297325059230195e-06,3.7721609702961567
RPL7P32,1.1207384096082937,-3.4449669495650497,4.847723467185176,1.466331561384906e-06,4.299063183909651e-06,4.393761909303937
ANKHD1,0.6584140946463624,6.322159720247263,4.846589420101486,1.4745233602660552e-06,4.3225868578601865e-06,3.7639860762608084
RPL35,0.8634058493548649,8.21292618763368,4.845787133142338,1.4803452880299447e-06,4.338663475119602e-06,3.777300202268327
ARHGAP26,0.9372837969427898,5.123848444694552,4.845510715977649,1.4823562776171496e-06,4.343682662162282e-06,3.7769181114703
SAMD3,1.357277453133654,0.5601742839883767,4.845505248594081,1.4823960804365688e-06,4.343682662162282e-06,4.2266119602403425
VARS,0.6953585210123681,5.902011392788523,4.8449808478325975,1.4862185311266014e-06,4.353393081081718e-06,3.758742820517762
TPGS2,0.5833896393848441,5.571564848888202,4.844429738453064,1.4902458949163477e-06,4.363696878250662e-06,3.7606832147934073
C5orf46,3.8273111218071207,-1.4846744260355487,4.843580233967699,1.4964744462625908e-06,4.380936190967983e-06,4.330251349278693
ETS1,1.4502612079064257,6.820597448413314,4.842287728019605,1.5059991906163066e-06,4.407388051834679e-06,3.7445749360626035
PVRL2,0.655533941016504,6.394780650010516,4.842284249735255,1.5060249014095373e-06,4.407388051834679e-06,3.7435822821796103
TTC8,0.5653891307162469,3.5204826882371356,4.842103425979188,1.5073620973665177e-06,4.410798763434462e-06,3.8833135904958667
TEX11,2.9608139363494974,-0.6860970511524075,4.842064411692556,1.5076507588630282e-06,4.4111408566734056e-06,4.290450450600318
FAM198B,1.8353840916338933,5.182658295010573,4.841876320957214,1.5090431642383514e-06,4.414711879158626e-06,3.7579246579480357
RP11-496I2.5,1.9147393969105715,-3.0480945116220286,4.839982039126857,1.5231354428559618e-06,4.454416713603925e-06,4.351106027977755
LAYN,1.2450127611596995,2.883810000766861,4.8396401662638375,1.5256922278221358e-06,4.461386028367974e-06,3.9540473773166376
PNPO,0.8162835987241941,5.0068744603922335,4.8386088907043865,1.5334299523777833e-06,4.483501988492555e-06,3.7484866535824235
TRBV4-1,1.8558569314174713,-3.7596314080321527,4.8385409979149365,1.5339406798178238e-06,4.484484744423582e-06,4.355218045369263
R3HDM1,0.5125365167367963,4.221104210769371,4.838025889158758,1.5378209548001345e-06,4.494805460581752e-06,3.791409892205169
NR1D2,0.9147026089671133,4.976943993614852,4.837428666079734,1.5423316232924763e-06,4.506963600070618e-06,3.744098481488355
ELF2,0.5408577748300809,4.64168097646658,4.837037946306489,1.545289517878196e-06,4.515093366059807e-06,3.7580177360866687
MRPL9,0.5021627429400501,4.867723722964202,4.836923185708583,1.5461593357777642e-06,4.517120944236187e-06,3.7462288205706766
C19orf48,0.8855535373822314,4.7997557001598645,4.836457902489487,1.549690742324289e-06,4.526841055286032e-06,3.747157627766379
SUDS3,0.4903201308819076,5.28019987297614,4.836438399415286,1.5498389362274688e-06,4.526841055286032e-06,3.7294610433871487
FLOT2,0.7998040410893879,7.347354221343043,4.836234682636355,1.5513876919525237e-06,4.530334291349251e-06,3.7200679728731334
UBE4B,0.5807030846008194,5.250996383505925,4.835458109598452,1.5573052643581557e-06,4.54658077805053e-06,3.725642294938151
MYEOV,3.088756019045304,0.4090487786308444,4.835387460956125,1.5578446921301473e-06,4.547638693791609e-06,4.190583588042569
GPX4,0.9030908909853501,7.99717292006925,4.835352848036642,1.5581090398721433e-06,4.5478934505098595e-06,3.7244430973430607
