transcriptclusterid,NM,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
8042993,NM_001164883,CTNNA2,-1.035500253,6.434561542,-3.459088668,0.001080712,0.003248443,-1.890907799
8080855,NM_001130003,SYNPR,-1.035568877,3.955707049,-6.68220443,1.49393E-08,1.33755E-07,9.031133566
8088803,NM_001134649,EIF4E3,-1.037465584,6.370674024,-11.41150735,7.28704E-16,3.48116E-14,25.8042378
7935228,NA,NA,-1.038308055,6.013548857,-6.811216934,9.27425E-09,8.69627E-08,9.503720419
8104930,NM_001166695,SLC1A3,-1.03882314,7.003880749,-6.712403207,1.33622E-08,1.21034E-07,9.141699374
8097773,NM_006439,MAB21L2,-1.040733228,5.535848594,-4.089760486,0.000148233,0.000560176,0.007249093
7927186,NM_032023,RASSF4,-1.041440517,6.369618894,-8.987576217,3.19582E-12,6.37193E-11,17.43652481
7930341,NM_014978,SORCS3,-1.041823344,6.706845826,-5.736290159,4.80652E-07,3.11186E-06,5.600833638
8102415,NM_001221,CAMK2D,-1.041938854,7.674970308,-7.988532599,1.20484E-10,1.69559E-09,13.81990174
8097920,NM_004744,LRAT,-1.04222563,4.854023969,-7.251313397,1.82221E-09,1.98476E-08,11.11865568
7999079,NM_001116,ADCY9,-1.04225354,6.720275623,-11.43677868,6.7019E-16,3.25771E-14,25.88776125
7991159,NR_026811,LOC80154,-1.04264009,8.055102151,-9.298942758,1.04921E-12,2.34153E-11,18.54735913
8096440,NM_001510,GRID2,-1.042891131,6.406135682,-4.19120843,0.000106218,0.000416233,0.328574259
8135601,NM_000245,MET,-1.04331415,6.366796761,-4.790460485,1.39294E-05,6.67639E-05,2.299931209
8064277,NM_004535,MYT1,-1.043400436,5.867690257,-5.856358802,3.10562E-07,2.09412E-06,6.031249908
8143154,NM_004717,DGKI,-1.043596741,5.655877006,-6.990367624,4.78192E-09,4.76575E-08,10.1607816
8097657,NM_001003688,SMAD1,-1.04471563,7.242791254,-8.184631684,5.8752E-11,8.83988E-10,14.53498531
8039340,NM_001126132,TNNT1,-1.044986727,6.650454847,-6.632536595,1.79474E-08,1.57386E-07,8.849370558
7920027,NM_001172648,CELF3,-1.045088848,6.850135601,-6.579029049,2.18673E-08,1.87804E-07,8.653684041
7940160,NM_015177,DTX4,-1.045831815,7.475715587,-7.664135564,3.97093E-10,4.98568E-09,12.63314114
7964484,NM_001276469,B4GALNT1,-1.046188161,5.666128589,-8.080566359,8.59839E-11,1.24533E-09,14.15575833
8033818,NM_058164,OLFM2,-1.046250732,7.000394329,-9.833977743,1.58393E-13,4.28087E-12,20.43369585
8039498,NM_001145176,SHISA7,-1.046712207,4.855195805,-6.910712997,6.41982E-09,6.23936E-08,9.868545018
8042168,NM_001129993,KIAA1841,-1.046989682,6.889004054,-8.115527496,7.56518E-11,1.10627E-09,14.28322703
8012663,NM_002472,MYH8,-1.047030638,3.542937999,-4.200756777,0.00010292,0.000404499,0.359021126
8121825,NM_001286398,RNF217,-1.047137264,6.841157404,-6.793332917,9.90806E-09,9.23855E-08,9.438174596
7977761,NM_001291446,SALL2,-1.047210856,6.913279441,-6.079616904,1.37349E-07,9.9767E-07,6.836286988
7930452,ENST00000362494,RNA5SP327,-1.048034912,2.41944136,-6.738491112,1.21343E-08,1.1109E-07,9.237243081
8072926,NM_005318,H1F0,-1.04885309,8.811000522,-13.18565779,2.49376E-18,2.38605E-16,31.46587247
8151684,ENST00000286614,MMP16,-1.049189339,7.636698687,-5.250953764,2.75674E-06,1.53574E-05,3.884087452
7925691,S54641,ZNF124,-1.050458142,7.152913675,-5.614474584,7.47385E-07,4.66461E-06,5.166239817
8082926,NM_004189,SOX14,-1.051467325,5.377147437,-7.544718901,6.16696E-10,7.42645E-09,12.19537793
8132917,NM_182633,ZNF713,-1.05146754,6.88176812,-6.4082796,4.10467E-08,3.32943E-07,8.030273103
8178590,NM_013974,DDAH2,-1.052099729,7.794501103,-8.507478747,1.81113E-11,3.05033E-10,15.70730297
8179819,NM_013974,DDAH2,-1.052099729,7.794501103,-8.507478747,1.81113E-11,3.05033E-10,15.70730297
7967039,NM_002442,MSI1,-1.052779665,7.190968495,-7.174078475,2.42431E-09,2.56668E-08,10.83510786
8168179,NM_001166278,DLG3,-1.05281366,6.829820317,-8.384892486,2.82892E-11,4.55046E-10,15.26296895
7931977,NM_001001851,ITIH5,-1.05378533,6.216893258,-7.909906147,1.6079E-10,2.20141E-09,13.5326503
8021442,NM_018181,ZNF532,-1.054112026,8.782091447,-7.046167454,3.89035E-09,3.9469E-08,10.36556355
8076998,NM_012401,PLXNB2,-1.054942214,8.593152644,-8.18223244,5.92696E-11,8.90167E-10,14.52624895
8103508,NM_001166373,MARCH1,-1.055168908,5.289378564,-7.891227446,1.72209E-10,2.34809E-09,13.46436949
7958051,NM_004316,ASCL1,-1.055333384,5.74078163,-4.105355475,0.000140861,0.000535111,0.056383471
8012466,NM_213597,KRBA2,-1.056063411,6.88712337,-10.79163656,5.8237E-15,2.20354E-13,23.73013169
8021695,NM_152721,DOK6,-1.057048723,6.45230113,-6.182509434,9.41744E-08,7.06722E-07,7.209080947
7990952,NR_026811,LOC80154,-1.057735497,7.937901277,-9.642122317,3.10921E-13,7.83703E-12,19.76072624
8020308,NM_001003674,LDLRAD4,-1.059447054,6.570524475,-17.46415975,1.39605E-23,5.22295E-21,43.47697837
7904693,NA,NA,-1.060244189,6.175128546,-6.142386223,1.09115E-07,8.09135E-07,7.063588771
7913907,NM_032588,TRIM63,-1.061238099,4.446662582,-6.861316198,7.70624E-09,7.34176E-08,9.687387636
8115122,NM_015981,CAMK2A,-1.06129672,6.30159859,-13.40445274,1.27328E-18,1.32489E-16,32.13555059
8097655,ENST00000536295,RTN3P1,-1.061420665,8.007119168,-7.324025032,1.39287E-09,1.55684E-08,11.38558082
8161701,NM_001135820,TMEM2,-1.06188221,8.330604752,-9.767797885,1.99792E-13,5.28684E-12,20.20200642
8092520,NM_001025266,C3orf70,-1.061924954,7.046542022,-9.729067832,2.28923E-13,5.97339E-12,20.06619556
8083594,NM_002852,PTX3,-1.062021562,4.776121478,-7.025953138,4.1923E-09,4.23003E-08,10.29137326
7972579,NM_001079669,TMTC4,-1.06243493,7.821290597,-7.982296207,1.23272E-10,1.72897E-09,13.79712834
7952813,NM_001277285,IGSF9B,-1.062973234,6.811366328,-8.825435437,5.72855E-12,1.08009E-10,16.85461813
8049435,NM_014521,SH3BP4,-1.062988422,7.103168772,-12.94020903,5.33956E-18,4.61803E-16,30.70716985
7904969,NM_001284282,VOPP1,-1.063216471,7.95099427,-11.70507537,2.76967E-16,1.52433E-14,26.76942557
8037103,NM_002088,GRIK5,-1.064410747,6.616781647,-7.205554535,2.15801E-09,2.31194E-08,10.95066416
8173933,NM_001105243,PCDH19,-1.066332645,5.129929009,-6.366436272,4.78865E-08,3.82919E-07,7.877783195
7898957,NM_001251977,RCAN3,-1.066405211,6.95397725,-7.482184759,7.76732E-10,9.16797E-09,11.96600202
7943892,NM_001076682,NCAM1,-1.066584393,9.087075569,-5.447143521,1.36625E-06,8.07741E-06,4.573101812
8105585,NM_001113561,RNF180,-1.067008028,6.167766351,-7.755594637,2.83557E-10,3.68093E-09,12.96813357
8100109,NM_000807,GABRA2,-1.067058405,5.142083747,-4.401593114,5.26594E-05,0.000222231,1.007145054
8121193,NM_001286250,KLHL32,-1.067336964,4.858489406,-7.830290724,2.15434E-10,2.87162E-09,13.241511
7982070,NR_003347,SNORD115-32,-1.06769603,3.818609355,-3.327134078,0.0016036,0.004598661,-2.263573338
8169687,NM_001142447,ATP1B4,-1.06774932,4.912999929,-7.219106057,2.05257E-09,2.20751E-08,11.00041527
7994647,NM_001256442,PRRT2,-1.067759701,6.589213834,-9.149012453,1.79174E-12,3.76877E-11,18.01359387
7985431,NR_026811,LOC80154,-1.0681813,7.938205526,-9.769949995,1.98287E-13,5.25667E-12,20.20954825
8173671,ENST00000411327,RNA5SP508,-1.068814604,4.623892928,-8.704418896,8.86909E-12,1.60323E-10,16.41887027
8163775,NM_001080497,MEGF9,-1.069150747,7.085377286,-6.653494026,1.66107E-08,1.46941E-07,8.92605248
8094520,NM_001173523,PCDH7,-1.06923862,6.914664208,-7.986000618,1.21608E-10,1.70928E-09,13.81065594
8080918,NM_001252216,FAM19A1,-1.069796048,3.88413745,-5.669758171,6.11837E-07,3.88785E-06,5.363197233
8116932,NM_001242648,PHACTR1,-1.069877579,6.174517594,-8.81973256,5.8476E-12,1.10067E-10,16.83411047
8131042,AK126112,FLJ44124,-1.069938547,7.228509154,-6.530481335,2.61579E-08,2.2078E-07,8.47626294
8060758,NM_000311,PRNP,-1.070364197,8.722863674,-5.520692716,1.04853E-06,6.35244E-06,4.833232212
8016412,ENST00000384227,RNU6-1201P,-1.070592113,5.484917335,-4.636483417,2.36954E-05,0.000107858,1.782513994
7972231,NM_001281503,SLITRK1,-1.071369327,5.797607156,-4.91767588,8.9429E-06,4.48047E-05,2.732374721
7982084,NR_001291,SNORD115-1,-1.071372239,5.837534254,-2.503373302,0.015432855,0.032703352,-4.356604524
8169061,NM_000533,PLP1,-1.0728243,7.418839405,-4.693905498,1.94498E-05,9.01098E-05,1.974670986
8106336,NM_014979,SV2C,-1.07310456,5.204784407,-5.431855563,1.44338E-06,8.49419E-06,4.519150551
8006409,NM_003885,CDK5R1,-1.074060185,6.83757833,-7.623021474,4.62048E-10,5.7002E-09,12.4824661
8147019,NM_016010,ZC2HC1A,-1.075448387,7.899052195,-7.342891271,1.29909E-09,1.46085E-08,11.45483294
7907053,NM_001080426,DUSP27,-1.075831005,5.466851153,-9.776596732,1.93713E-13,5.14358E-12,20.23283784
8129562,NM_001901,CTGF,-1.075927891,7.933229149,-4.874095091,1.04132E-05,5.14436E-05,2.583748705
8022952,NM_001025087,CELF4,-1.076174059,6.6164532,-7.913868286,1.58468E-10,2.17408E-09,13.54713213
8111203,AK125192,LOC285696,-1.078071532,6.486487787,-7.889103512,1.73558E-10,2.36455E-09,13.45660441
8076757,NM_014246,CELSR1,-1.079824544,6.652517161,-10.04936414,7.46495E-14,2.17083E-12,21.184388
7902495,NM_001172309,NEXN,-1.081020996,6.045438126,-3.889547152,0.000283185,0.000993593,-0.61472521
8087530,NM_024046,CAMKV,-1.082420676,5.520294392,-6.897460698,6.74223E-09,6.50902E-08,9.819937843
8001918,NM_001128850,RRAD,-1.082783499,5.185414972,-6.606869316,1.97315E-08,1.71586E-07,8.755483398
7991019,NM_001007122,FSD2,-1.083126044,4.544315694,-7.350358843,1.26375E-09,1.42689E-08,11.48224318
8067233,NM_001255976,PMEPA1,-1.083470317,6.711978346,-9.916181414,1.18789E-13,3.32101E-12,20.72081337
8001082,XR_426499,SLC6A10PB,-1.083580529,6.706982407,-12.16588572,6.20356E-17,4.0502E-15,28.26190351
7954527,NM_001248002,ARNTL2,-1.083690839,5.395370226,-7.791172431,2.48766E-10,3.26752E-09,13.09836933
7974372,NM_001099652,GPR137C,-1.083732415,7.070230853,-7.667415068,3.92325E-10,4.93139E-09,12.64515776
7954645,NM_001080509,TSPAN11,-1.085149298,6.603204925,-10.92690594,3.68503E-15,1.48189E-13,24.18686808
7963054,NM_001270399,TUBA1A,-1.085667021,10.46049057,-7.61759702,4.71379E-10,5.79598E-09,12.46258299
7979108,NM_052978,TRIM9,-1.086450457,5.826863864,-10.16170213,5.05291E-14,1.52397E-12,21.57384207
7999909,NM_016235,GPRC5B,-1.086537505,9.08711883,-6.376608414,4.61258E-08,3.69551E-07,7.914842358
8165046,NM_015447,CAMSAP1,-1.086811243,8.087538842,-8.687807507,9.41845E-12,1.68969E-10,16.35896558
7959807,ENST00000534945,TMEM132B,-1.086995099,5.007153044,-6.902626548,6.61467E-09,6.40258E-08,9.838884819
8095986,NM_005139,ANXA3,-1.087779018,5.652310755,-5.771947115,4.22252E-07,2.7693E-06,5.728451701
7937341,NM_178537,B4GALNT4,-1.087842445,7.371951413,-8.905371757,4.29494E-12,8.32413E-11,17.1417834
7953469,NM_002075,GNB3,-1.088029712,6.109565255,-9.589312974,3.74612E-13,9.28083E-12,19.5747978
8161446,NR_103714,FAM27E2,-1.088764757,6.590203834,-5.7301482,4.91491E-07,3.17647E-06,5.578869246
7906552,NM_001231,CASQ1,-1.089150155,5.31840151,-9.971851672,9.78E-14,2.78324E-12,20.91482969
8094301,NM_001289135,SLIT2,-1.089671094,8.642537393,-4.136024721,0.000127385,0.000489333,0.153290617
8123644,NM_001069,TUBB2A,-1.090441708,7.524871805,-6.870617049,7.44574E-09,7.11598E-08,9.721492835
8121095,NM_001242809,ANKRD6,-1.091997721,7.380592653,-5.948308184,2.22052E-07,1.54389E-06,6.362113768
8126839,NM_014452,TNFRSF21,-1.092505499,7.147208172,-10.77904966,6.07777E-15,2.28153E-13,23.68751676
7994804,NM_013292,MYLPF,-1.092590579,6.424745476,-5.131260248,4.21705E-06,2.25857E-05,3.467549233
8129953,NM_006734,HIVEP2,-1.092708412,7.083611749,-7.289935086,1.57984E-09,1.74474E-08,11.26044008
7902235,NM_020794,LRRC7,-1.092887556,6.240751967,-3.734114439,0.0004633,0.001535738,-1.085643247
7944955,NM_022062,PKNOX2,-1.0931195,7.104682193,-12.11930286,7.20756E-17,4.60634E-15,28.11229016
8041570,NM_001167959,TMEM178A,-1.093191114,7.528417239,-7.924290216,1.52518E-10,2.10198E-09,13.58522153
7991714,AK026448,LOC80154,-1.0932846,7.815408825,-9.342089735,8.99832E-13,2.03406E-11,18.70056427
7926368,ENST00000224237,VIM,-1.096077556,10.353218,-8.6312337,1.15596E-11,2.04735E-10,16.15478571
7900365,NM_001136493,MFSD2A,-1.096382959,5.796285302,-7.86685756,1.8834E-10,2.55236E-09,13.37526199
8083075,NM_001037172,PXYLP1,-1.096613407,7.009228501,-10.35563928,2.58496E-14,8.37272E-13,22.24274284
8146475,NM_052898,XKR4,-1.096643062,6.49599845,-8.78050183,6.73699E-12,1.2504E-10,16.69296317
8075673,NM_001031695,RBFOX2,-1.098075835,9.510662257,-9.431297585,6.55411E-13,1.51972E-11,19.01673673
7918558,NM_004980,KCND3,-1.098331306,5.195453695,-8.147425579,6.73165E-11,9.96194E-10,14.39947019
8081138,NM_001080448,EPHA6,-1.098742345,5.228883648,-5.812949195,3.6375E-07,2.42139E-06,5.875415256
7984588,NM_001286429,THSD4,-1.099101929,7.133197157,-7.919959903,1.54962E-10,2.13214E-09,13.56939597
7955142,NM_000725,CACNB3,-1.099981754,7.688335486,-8.186532522,5.83451E-11,8.79455E-10,14.54190658
8000963,NM_052874,STX1B,-1.10045467,5.966715457,-9.054751544,2.51119E-12,5.10783E-11,17.6769368
8151457,NM_001040708,HEY1,-1.100982753,5.92115802,-11.70572271,2.7638E-16,1.52361E-14,26.77154157
7981514,NM_138420,AHNAK2,-1.10141594,4.728120998,-9.846433601,1.51629E-13,4.11809E-12,20.47724906
7931439,NM_006426,DPYSL4,-1.101642292,6.840503992,-7.462859272,8.34156E-10,9.78678E-09,11.89510043
7982050,NR_003297,SNORD115-5,-1.101972281,4.940140018,-2.642398675,0.010811289,0.024077552,-4.034230792
7952927,NM_173593,B4GALNT3,-1.102531386,6.231280164,-7.620654659,4.66097E-10,5.74163E-09,12.47379074
8019851,NM_001099733,ADCYAP1,-1.102763406,5.40967495,-10.13442524,5.55439E-14,1.65721E-12,21.47941148
7985507,NM_003027,SH3GL3,-1.102833681,6.013975683,-12.05147956,8.97135E-17,5.60449E-15,27.89394979
8022986,NM_020783,SYT4,-1.105053342,6.259826513,-3.848946863,0.000322332,0.001114621,-0.738775869
7919898,NM_001178061,SEMA6C,-1.105123201,6.840863948,-12.57666236,1.67269E-17,1.26581E-15,29.56890912
8124942,NM_001204078,ATP6V1G2,-1.105669705,5.894664278,-8.45365082,2.20257E-11,3.63965E-10,15.51232241
8179762,NM_001204078,ATP6V1G2,-1.105669705,5.894664278,-8.45365082,2.20257E-11,3.63965E-10,15.51232241
7982028,NR_003297,SNORD115-5,-1.106478758,5.385216223,-2.705378768,0.009167321,0.020850019,-3.88379913
7982064,NR_003297,SNORD115-5,-1.106478758,5.385216223,-2.705378768,0.009167321,0.020850019,-3.88379913
7982078,NR_003297,SNORD115-5,-1.106478758,5.385216223,-2.705378768,0.009167321,0.020850019,-3.88379913
7982092,NR_003297,SNORD115-5,-1.106478758,5.385216223,-2.705378768,0.009167321,0.020850019,-3.88379913
7918716,NM_205848,SYT6,-1.106662227,5.886226233,-7.488722757,7.58215E-10,8.97486E-09,11.98998716
8180257,NA,NA,-1.107186626,8.843369053,-8.074620686,8.7877E-11,1.26888E-09,14.13407391
8081171,NM_153605,CRYBG3,-1.10733156,7.574229622,-7.096501776,3.22965E-09,3.3314E-08,10.55031964
8145736,NM_001159995,NRG1,-1.109802873,6.3402626,-8.766994506,7.07376E-12,1.3049E-10,16.64433634
8136448,NM_000739,CHRM2,-1.110784788,5.567781006,-7.109094141,3.08272E-09,3.19507E-08,10.59654449
8076056,NM_001894,CSNK1E,-1.111378619,8.334046396,-9.336755127,9.17073E-13,2.06882E-11,18.68163219
7982058,NR_003297,SNORD115-5,-1.111848958,5.37241596,-2.732391235,0.00853524,0.019602558,-3.818457641
8020844,NM_030632,ASXL3,-1.112116405,6.423293141,-5.511308255,1.08459E-06,6.54828E-06,4.799989118
7962212,NM_001005242,PKP2,-1.112522071,7.745022027,-5.386959491,1.69564E-06,9.83274E-06,4.36095802
7980605,NM_138317,KCNK10,-1.113868549,5.100063402,-6.755068236,1.14132E-08,1.05038E-07,9.297967908
8060940,NM_001199897,LAMP5,-1.115297932,5.553256732,-4.18972751,0.000106738,0.000417979,0.32385513
7982016,NR_003297,SNORD115-5,-1.116199259,5.178404442,-2.763382921,0.007859548,0.018231809,-3.742891169
7982024,NR_003297,SNORD115-5,-1.116199259,5.178404442,-2.763382921,0.007859548,0.018231809,-3.742891169
7982030,NR_003297,SNORD115-5,-1.116199259,5.178404442,-2.763382921,0.007859548,0.018231809,-3.742891169
8173310,NM_002547,OPHN1,-1.116544401,7.113339138,-9.018785748,2.85703E-12,5.75155E-11,17.54826998
8062796,NM_001256737,GDAP1L1,-1.118390272,5.970358949,-5.646558566,6.65468E-07,4.20457E-06,5.280487669
8139131,NM_001635,AMPH,-1.118471341,5.826593961,-7.547725437,6.09895E-10,7.35253E-09,12.20640383
8088212,NR_024615,ERC2-IT1,-1.118553642,5.736971505,-9.29490015,1.06443E-12,2.37231E-11,18.53299542
8149485,NM_004686,MTMR7,-1.119071133,6.061096032,-6.267107815,6.90149E-08,5.34789E-07,7.516314537
8096301,NM_000582,SPP1,-1.119408582,8.082619121,-3.971649967,0.000217541,0.000788103,-0.361689976
8016033,NM_198475,FAM171A2,-1.119891583,6.986783714,-9.120291628,1.98566E-12,4.13488E-11,17.91110285
8035318,NM_001080421,UNC13A,-1.119947618,5.1599132,-6.436765025,3.69565E-08,3.03089E-07,8.134150634
7951977,NM_001164831,FXYD6,-1.120339486,9.410422654,-8.037677451,1.00616E-10,1.44033E-09,13.9992977
8150962,NM_014729,TOX,-1.120540233,6.825472914,-3.898825717,0.000274904,0.000968416,-0.586274268
8123407,NM_001040000,MLLT4,-1.121880339,8.447426153,-7.486860153,7.63445E-10,9.02766E-09,11.98315414
8164967,NM_001134398,VAV2,-1.121894899,6.54470195,-8.147772245,6.72311E-11,9.95373E-10,14.40073321
7917276,NM_012152,LPAR3,-1.122395831,6.011812548,-6.240256257,7.61746E-08,5.8496E-07,7.418732292
8155514,NR_103714,FAM27E2,-1.122904373,6.58711598,-5.850149616,3.17668E-07,2.13771E-06,6.008944884
8071086,NM_001290046,CECR2,-1.124602861,6.949529608,-8.304554188,3.79146E-11,5.93254E-10,14.97122457
8168517,NM_001278000,LPAR4,-1.124977199,7.007161219,-6.257843915,7.1406E-08,5.51905E-07,7.482641513
8106573,NM_003248,THBS4,-1.125370447,6.03824002,-8.174178574,6.10411E-11,9.14299E-10,14.49692005
8124040,NM_000332,ATXN1,-1.127856883,7.039001803,-12.03832056,9.36123E-17,5.78295E-15,27.85151798
7956826,NM_015279,TBC1D30,-1.127888022,5.436508922,-7.143069187,2.7188E-09,2.84411E-08,10.72126748
8161499,NR_103714,FAM27E2,-1.129437941,6.597884853,-5.897990341,2.66825E-07,1.82358E-06,6.180926311
7990902,NR_026811,LOC80154,-1.129586471,7.947086904,-10.06154827,7.15507E-14,2.09168E-12,21.22669778
7995292,XR_426499,SLC6A10PB,-1.130183285,6.62477691,-12.26600406,4.49815E-17,3.0504E-15,28.58249858
8143341,NM_030647,KDM7A,-1.130755473,6.819144745,-8.909222107,4.23583E-12,8.21913E-11,17.15560179
7982392,NM_001036,RYR3,-1.131040114,5.998578975,-9.264048775,1.18814E-12,2.61477E-11,18.4233257
8149877,NM_007257,PNMA2,-1.131808504,5.616417163,-6.196255288,8.95391E-08,6.75898E-07,7.258959066
8180266,NA,NA,-1.131927439,6.187132903,-8.476350302,2.02806E-11,3.38149E-10,15.5945714
8022176,NM_005559,LAMA1,-1.131941625,7.214949652,-7.670618647,3.87722E-10,4.8809E-09,12.65689586
7914667,NM_001281956,CSMD2,-1.132734548,5.760721751,-7.631113489,4.48472E-10,5.5471E-09,12.51212554
8161444,NA,NA,-1.132787154,4.331043426,-4.019860263,0.000186121,0.000685996,-0.21178545
7994131,NM_002738,PRKCB,-1.133675469,6.664381728,-7.65344831,4.13041E-10,5.15674E-09,12.59397915
7898537,NM_001135254,PAX7,-1.135032021,5.771596147,-10.1839152,4.67847E-14,1.42655E-12,21.65067863
8123044,NM_020245,TULP4,-1.135573977,7.60813538,-7.217905999,2.0617E-09,2.21661E-08,10.99600955
7983779,NM_001080534,UNC13C,-1.135613205,5.077787089,-5.790110399,3.95266E-07,2.61342E-06,5.793526347
8169083,NM_001143978,ZCCHC18,-1.136414529,5.726775049,-7.391863177,1.08414E-09,1.24135E-08,11.63457675
8055952,NM_006186,NR4A2,-1.137004045,5.280098233,-4.612014249,2.57687E-05,0.000116237,1.700929949
7977344,NM_001100913,PACS2,-1.137679632,8.069557647,-10.53730451,1.38532E-14,4.75045E-13,22.86528187
8016832,NM_012329,MMD,-1.138960285,7.128757489,-8.114945292,7.58132E-11,1.10814E-09,14.28110484
8031157,NM_001005367,TTYH1,-1.141332224,6.963640546,-7.353003205,1.25146E-09,1.41398E-08,11.49194936
8040419,NM_001293228,MYCN,-1.141790312,7.403747864,-8.782697157,6.6838E-12,1.24191E-10,16.70086502
8090803,NM_016577,RAB6B,-1.141969145,6.752995825,-8.601096136,1.28939E-11,2.25369E-10,16.04591663
8101284,NM_001282480,PRKG2,-1.144619327,4.379502086,-8.715204382,8.52979E-12,1.54862E-10,16.45775371
8147244,NM_022351,NECAB1,-1.14610305,5.331610894,-8.534684319,1.64072E-11,2.78588E-10,15.80577129
8136918,NM_001010972,ZYX,-1.148252288,7.949903607,-11.33666832,9.34147E-16,4.34418E-14,25.55640955
8108749,NR_001281,PCDHB18,-1.14881318,6.058298686,-7.620525659,4.66318E-10,5.74223E-09,12.4733179
8081001,NM_001128929,ROBO2,-1.14999256,8.647578174,-5.207315418,3.21982E-06,1.76886E-05,3.731869845
8140650,NM_001178129,SEMA3E,-1.150854422,4.876564179,-7.112212329,3.04738E-09,3.16102E-08,10.60799111
7971838,NM_001011705,LECT1,-1.150941495,4.774520392,-6.528038964,2.63947E-08,2.22666E-07,8.467340496
8093518,NM_000142,FGFR3,-1.151104058,7.008355749,-10.94947404,3.41489E-15,1.39174E-13,24.26284748
8114470,NM_015564,LRRTM2,-1.151689322,4.622503658,-5.736302151,4.80632E-07,3.11186E-06,5.600876529
7986822,NM_000814,GABRB3,-1.151775236,7.249195767,-8.889644435,4.54515E-12,8.76316E-11,17.08532696
8018114,NM_001144952,SDK2,-1.153057348,6.935874859,-8.950162372,3.65575E-12,7.19418E-11,17.30245174
8127177,NM_001003760,KLHL31,-1.153517032,5.96563968,-6.582824404,2.15631E-08,1.85574E-07,8.667559662
7914433,NM_001294335,BAI2,-1.153730333,7.284649995,-11.67367665,3.06997E-16,1.65943E-14,26.66672525
8096385,NM_001271602,HERC3,-1.154796461,6.980736869,-11.73143135,2.54065E-16,1.42657E-14,26.85553314
8061746,NM_001207055,DNMT3B,-1.155927289,5.973947269,-8.541858282,1.59854E-11,2.72537E-10,15.83172796
8178897,NM_001163771,COL11A2,-1.156525977,5.732262175,-7.024916592,4.2084E-09,4.24113E-08,10.28756909
8180105,NM_001163771,COL11A2,-1.156525977,5.732262175,-7.024916592,4.2084E-09,4.24113E-08,10.28756909
