,logFC,AveExpr,t,P.Value,adj.P.Val,B
SARAF,-0.10299093891032651,7.739571000867428,-0.8102163419124473,0.418362491939269,0.4488203840615348,-7.69423064343909
LYPLAL1,-0.07649805347342564,3.6363529037253235,-0.8112855887687181,0.41774914842210276,0.44818620440800394,-7.895851034377886
CHD2,-0.09279483444773096,6.319605788980694,-0.8125492093672664,0.417024994159521,0.44745684730759555,-7.787179099063792
UQCC1,-0.07870417196615698,4.384871443959498,-0.8126023530549542,0.4169945549324321,0.4474479682670319,-7.891510075017618
HSP90AB1,-0.11706120885082427,9.553240878712568,-0.8143635190448593,0.4159865524855705,0.4465087474254943,-7.574668755536454
COLCA1,-0.11676220194329323,3.0484325765259874,-0.8145625029585669,0.4158727550456902,0.4464103354528843,-7.872093256611771
OSGIN1,-0.0861827507326276,2.6436021766451607,-0.8156937935654741,0.4152261291295535,0.4458110458366976,-7.8467075360451455
ILF3,-0.09685467451270746,7.3734086429643995,-0.8158363175550672,0.4151447072482086,0.4457473327266692,-7.713560583584335
KIAA1324L,-0.11022199729705973,2.533288781267525,-0.8170880448865816,0.41443002076282587,0.4450273010191451,-7.838088035784043
CSRNP3,-0.10253935339430154,1.7934487223925863,-0.8173323629583515,0.4142906101531436,0.44490126271459457,-7.78565975857459
RP11-521I2.3,-0.10401939168862606,-2.577177269521565,-0.8176212003089598,0.41412583228813515,0.44474796798770466,-7.4217561536951795
PTCD2,-0.06962393210723716,2.678656211967809,-0.8189132425771212,0.41338921619027447,0.44400412302879655,-7.846397132935421
STK11IP,-0.07960943118609443,4.245803681910914,-0.8191524186186725,0.4132529432230795,0.4438813736519036,-7.889235605538571
CCDC91,-0.08035540836126565,4.096323004780357,-0.8202972053020973,0.41260105951371273,0.44325192579091277,-7.890407999042392
bP-21264C1.2,-0.10132536983165408,-1.6374476451734918,-0.8213995918616025,0.41197389882918833,0.44264884078788935,-7.509381027062677
PTGES2,-0.09197552259258135,5.308328630976224,-0.822387840521684,0.4114121554978324,0.4420687989775516,-7.844396797948113
CTC-471J1.2,-0.0821444353887617,-1.5906136564723317,-0.8232327091697824,0.4109322748409482,0.4416236765764739,-7.512433025477248
KRT222,-0.14570942354920735,-0.7225984348552812,-0.8233112051069584,0.4108877065420714,0.4415992876741555,-7.596321033179938
BCAM,-0.11466445004129966,6.146823999459632,-0.8236144038554032,0.41071558391083407,0.44143780056390985,-7.790027967709467
ALDH18A1,-0.0938497667961391,6.079378621679378,-0.8243432367587459,0.41030200939092465,0.4410402516151422,-7.794047500491155
GBAS,-0.0860497681954735,5.05684692147244,-0.8246873206215104,0.4101068462033376,0.44085394095596264,-7.8557720325336975
LPAL2,-0.09457977420814512,-2.1774562189411375,-0.8250227730283828,0.4099166321020128,0.4406729308736053,-7.454142360776846
PNPLA4,-0.0838696825966534,3.3316334453409095,-0.8279909912264412,0.40823583725298784,0.43895952503133523,-7.873725465522769
TTC39C,-0.086248366052192,3.7112744428577353,-0.8308061941382664,0.4066455049510799,0.4373892830706165,-7.881043203368063
ASB1,-0.0820168993314816,4.358429268079212,-0.8342410494985418,0.4047101623518031,0.4354468239385067,-7.874341613796487
MRPL41,-0.09946961548811828,4.497768399449295,-0.8349284007069135,0.404323544962228,0.43505972016325445,-7.869958080717881
KLHL35,-0.09016382953653213,0.7474828192012992,-0.8370162000279019,0.40315057299913015,0.4338381539289147,-7.696841312089083
CEP290,-0.08180721025510973,3.733523760896345,-0.8381816891575051,0.4024966667614097,0.4331806540451722,-7.875175546324167
WTAP,-0.08996186056321065,5.742354811612389,-0.8382123096562583,0.4024794955194442,0.4331806540451722,-7.804999743310067
MARCH1,-0.09459158216446761,2.802689631072781,-0.8391379645033352,0.4019606186954934,0.43264987045343467,-7.837586177901091
PTPRN,-0.18347983366139786,4.4037753059963585,-0.8393775588847284,0.4018263794925484,0.4325284430389532,-7.868900696322724
RP11-585P4.5,-0.0896465861650898,-0.7618024631153137,-0.840160527160862,0.4013878888484226,0.43212557060963924,-7.578628689171077
