"","HET_DMSO_1","HET_DMSO_2","HET_DMSO_3","HET_DMSO_4","HET_ETOPO_1","HET_ETOPO_2","HET_ETOPO_3","HET_ETOPO_4","HOM_DMSO_1","HOM_DMSO_2","HOM_DMSO_3","HOM_DMSO_4","HOM_ETOPO_1","HOM_ETOPO_2","HOM_ETOPO_3","HOM_ETOPO_4","KO_DMSO_1","KO_DMSO_2","KO_DMSO_3","KO_DMSO_4","KO_ETOPO_1","KO_ETOPO_2","KO_ETOPO_3","KO_ETOPO_4","PAR_DMSO_1","PAR_DMSO_2","PAR_DMSO_3","PAR_DMSO_4","PAR_ETOPO_1","PAR_ETOPO_2","PAR_ETOPO_3","PAR_ETOPO_4"
"AC007255.2",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71171786154897,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007256.1",4.83601012841556,4.71520621980911,4.71642591407183,4.71808717844915,4.82947220351568,4.42585021586179,4.98302368379833,4.81527358915454,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.82106701061547,4.8101184328444,4.71233373780963,4.73227906081427,4.42585021586179,4.72864906396572,4.75352790902819,4.42585021586179,4.71533070100684,4.98312980369533,4.71070878734516,5.16200254699816,4.83840470438081,4.42585021586179,4.739727080468,4.99255601434583,4.73697337956034,4.92633643452849,4.73078273785409
"AC007262.1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007274.1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007274.2",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007274.3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007275.1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007279.1",4.42585021586179,4.83438131884782,4.71642591407183,4.42585021586179,4.71171786154897,4.42585021586179,4.42585021586179,4.81527358915454,4.87461941151358,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.69796923727191,4.71233373780963,4.42585021586179,4.74721195816052,4.72864906396572,4.42585021586179,4.42585021586179,4.71533070100684,4.42585021586179,4.71070878734516,4.72909559595872,4.42585021586179,4.42585021586179,4.42585021586179,4.82785121484439,4.73697337956034,4.71576912973054,4.95207062007334
"AC007283.2",4.42585021586179,4.42585021586179,4.42585021586179,4.71808717844915,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.74381493635865,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.42585021586179,4.69796923727191,4.71233373780963,4.42585021586179,4.42585021586179,4.85329373972136,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.739727080468,4.42585021586179,4.42585021586179,4.42585021586179,4.73078273785409
"AC007312.1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.80507212230142,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.72410498284852,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71576912973054,4.42585021586179
"AC007318.1",5.28606460130393,5.00170235983333,5.00410585033616,5.29103741872919,4.9948266999349,5.0511047603094,5.15957747382498,4.42585021586179,4.87461941151358,4.42585021586179,4.42585021586179,5.06201118685367,4.42585021586179,4.82106701061547,4.96770491635331,4.99604078370445,5.03531842031005,4.98019996110515,5.21844653479707,4.42585021586179,4.42585021586179,5.06889828614636,5.10630207082381,4.42585021586179,4.85392180250892,4.42585021586179,4.85668058281414,4.42585021586179,4.42585021586179,4.86500052943009,4.83517343940229,4.85629473630274
"AC007318.2",6.19820164143567,6.24684988611401,6.38968148367636,6.26293315194761,6.24494876217452,6.32718308364174,6.22813368553714,6.33241167766432,6.38517405405357,6.04099029909345,6.03890565785094,6.03752132190506,6.20821711041807,5.9191318329417,6.14960785221718,6.09934221436121,6.04832008668202,7.2097200592187,6.4939203895087,6.41728691707855,6.24024584015966,6.38321826487343,6.24534305311626,6.11035147945857,5.79845791749678,5.72309306534829,5.86360260232093,5.71665701286812,5.87338332871402,5.91718949966319,5.65425911188581,5.83436804331604
"AC007322.1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007322.2",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007322.3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007322.4",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007325.1",4.71636372333994,4.42585021586179,4.42585021586179,4.42585021586179,4.82947220351568,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.94841501441211,4.75352790902819,4.8469017684555,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.739727080468,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007325.2",5.07116319072633,4.42585021586179,5.28624408305781,5.19134756735031,6.11573679007206,6.15727048576976,6.12148595008257,6.44838284039562,5.31296928541503,5.47806542705128,5.6266535671959,5.86897358167454,6.20821711041807,6.37259312168073,6.35446979080369,6.58493322690351,5.37924266774477,5.32219255143059,5.09807483290234,5.44308367416518,6.05439393938726,5.6525000104026,5.89696105287231,6.00892045070874,5.49649297199751,5.3792335529015,5.22461684405224,5.64704887393915,8.04788533346975,7.61598381894091,8.11551948087424,8.02233472961763
"AC007325.3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71171786154897,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.90921064367152,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007325.4",7.15934531774832,7.27980847888146,7.55758546804373,7.20776134747852,6.82555167652811,6.78885587292819,6.69264578044513,6.75538938766182,8.45929915966945,9.21641538582079,9.17586465171844,9.9258446987439,8.40262791258806,8.19873892379689,8.46063135898204,8.61838859704481,7.65313499645136,8.12449084741393,8.14816639520323,8.18963984338616,7.88556001173595,8.26292808241633,8.34014091449878,8.15137660181693,8.04587718877466,7.83070694087138,8.12337074360292,8.22320210754251,8.05248672412385,7.7512100631464,8.23774801112783,7.28240662676741
"AC007326.1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70573240862659,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71233373780963,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71533070100684,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.7105660964357,4.42585021586179,4.42585021586179,4.42585021586179
"AC007326.3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.74721195816052,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007326.4",8.05049842935956,8.06910343181934,8.23503330996081,8.15343396896055,8.41513368509508,8.42226491126227,8.3825612099645,8.29868499980564,8.35185504350277,8.59554796366014,8.58297354347936,8.51827775234862,8.54749146274035,8.57058538512195,8.69026066943486,8.58352809951416,8.46809049774476,8.84433726015246,8.52980414166569,8.37609772036547,9.02650058789098,8.82506605529448,8.83542365364374,8.83957745807192,8.51108786912883,8.40481764996384,8.67170435045441,8.52182474967784,8.7019903853624,8.71494206332057,8.6304006711287,8.73953769179997
"AC007327.1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70163077853455,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007342.2",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007342.3",5.07116319072633,5.12883792482399,4.92746275418328,5.37930205720191,5.31708350542245,5.18871605151857,5.29892033588274,5.1490136787889,5.36500553879605,4.80507212230142,4.83638597496795,4.42585021586179,4.9031667187163,5.10620623390951,5.23285545221086,5.47618476326684,4.95463392940872,4.87939454727421,5.09807483290234,5.28204817626895,5.08812600440012,4.92558454524178,5.29908372641014,4.91765678852678,5.09905213804794,5.33631244807099,5.03291434009687,4.86887238398699,5.26932028194779,5.18077827452655,5.23653710906127,5.2239140160861
"AC007346.1",4.42585021586179,4.71520621980911,4.42585021586179,4.71808717844915,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.96062930413266,4.42585021586179,4.42585021586179,4.70226466015507,4.70574617815254,4.69796923727191,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70578620775423,4.42585021586179,4.72909559595872,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71576912973054,4.42585021586179
"AC007346.2",4.42585021586179,4.42585021586179,4.71642591407183,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"AC007347.2",4.42585021586179,4.42585021586179,4.71642591407183,4.42585021586179,4.42585021586179,4.42585021586179,4.70573240862659,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70578620775423,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.73697337956034,4.42585021586179,4.42585021586179
"AC007363.1",5.00398330637129,4.92537106047988,5.23833268429877,5.19134756735031,4.91938781573719,4.86968785967273,5.10617326744339,4.81527358915454,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.42585021586179,4.69796923727191,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70578620775423,4.42585021586179,4.72909559595872,4.42585021586179,4.42585021586179,4.86887238398699,4.42585021586179,4.73697337956034,4.83517343940229,4.42585021586179
