"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC073107.2",1.28028131134537,0.743603785169601,1.12996753481505,0.658075353723601,0.510489712014249,NA
"ZNF600",139.692046318945,-0.101823429617978,0.154732809554873,-0.658059721857947,0.510499756197703,0.730520152997549
"AL031847.2",1.47162782905428,0.736786527630799,1.11981063297778,0.657956359703024,0.510566173675705,NA
"AC008736.1",5.3419565630277,0.309093349901914,0.469793475932763,0.657934530249099,0.510580201217925,0.730520152997549
"THAP12P7",1.44215044691893,0.733440371460117,1.11476702762024,0.657931525859567,0.510582131845482,NA
"PRSS45",0.448711398334264,-1.51344916475956,2.30032234624725,-0.6579291668529,0.510583647751215,NA
"KDM5D",2.06112384307956,-0.450838413811277,0.685246046841821,-0.657921947728284,0.51058828679994,0.730520152997549
"NAXE",3219.86039014533,0.140360492115142,0.213342807532147,0.657910588778542,0.510595586167407,0.730520152997549
"SYDE1",2353.42956654471,-0.111488636304989,0.169468217547787,-0.657873422628942,0.510619469864394,0.730520152997549
"AC011447.1",1.06412019479476,-1.10355370719215,1.67751229428649,-0.657851337931053,0.510633662201197,NA
"EEF1DP2",1.00542631896296,1.34124014753866,2.0389310061174,0.657815366736068,0.510656778888862,NA
"RPL7AP2",0.376485486464226,-2.18406695376669,3.32158181867141,-0.657538207094442,0.510834912328666,NA
"AC246785.2",7.55383545782703,0.298389252974151,0.453873131439,0.657428766554457,0.510905259865314,0.73082110434207
"WFDC1",11.9742719762781,0.21511613282741,0.327209953515456,0.657425394662541,0.510907427371861,0.73082110434207
