"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TUBAL3",1.72093569223195,-0.0402299514829619,1.43409118563026,-0.0280525756563251,0.977620218315234,1
"AC233699.1",0.690048590989263,-0.0862830933236913,3.07852156456289,-0.0280274448348528,0.977640261928571,NA
"FAM243B",8.76761567750047,0.0146947342045671,0.524721106566382,0.0280048468046675,0.977658285473192,1
"AL132640.1",2.06098505540766,0.0271618651117178,0.970280711468455,0.0279938215721202,0.97766707888849,1
"FOXO3B",85.7101360680327,0.00503827957588785,0.181175172836213,0.027808885163546,0.977814579368742,1
"RPL21P133",0.25849107103685,-0.0949711794086266,3.43977977983532,-0.0276096684925491,0.977973470264278,NA
"AC023794.4",12.555318957094,0.0120040007420542,0.43543070388998,0.0275681081623661,0.978006617992527,1
"FKBP6",6.112572772932,-0.0162353394008275,0.589792688619124,-0.0275271967830581,0.978039248167004,1
"AC073869.2",0.262625576545831,-0.0949475433555383,3.45059568431009,-0.0275162760410518,0.978047958359069,NA
"AC139491.5",19.4873954369624,0.00884151329891821,0.321700802970805,0.0274836531872773,0.978073977789991,1
"MTCO3P22",1.86205148103839,-0.0293136929870957,1.0751810930593,-0.027263958765948,0.978249202913907,1
"KRT8P46",3.16488409495122,-0.0252842764122871,0.929693166761091,-0.0271963668404423,0.978303113477138,1
"SAMD5",21.5435792556632,-0.00916216624851581,0.338129348052856,-0.0270966312190197,0.978382661673377,1
"AC007842.1",3.37590790906724,-0.0267479308715272,0.991864282566394,-0.0269673294438211,0.978485791876475,1
"RHOXF2",0.474381229210666,-0.121053484378401,4.50150324241469,-0.0268917909994586,0.97854604098464,NA
"PABPC1P11",1.32226119689871,0.0408705575069871,1.5224971181916,0.0268444235582741,0.978583821095541,1
"MARCH8",953.941472268704,-0.00352635251203408,0.135074307525869,-0.0261067598762906,0.979172185299994,1
"AC104563.1",0.303499189004868,-0.104321914901181,3.99604210299764,-0.0261063102470628,0.97917254392998,NA
"MRPL49P1",0.237219811200466,-0.130002616037172,5.0208435808112,-0.0258925843724787,0.979343014878761,NA
"THRB",60.6866279466723,0.00698240169465326,0.271625863576612,0.0257059530440623,0.979491875584795,1
